Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total data points,2732      
Trigger,0         
Start time,2021-03-24,16:06:09
End time,2021-03-24,16:10:42
Trigger time,2021-03-24,16:06:09
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],19,27,0,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
       128,2021/03/24 16:06:21,700,+  16.2,+  16.2,+  16.1,+  16.9,+  16.6,+  17.9,+  16.4,+  16.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       129,2021/03/24 16:06:21,800,+  16.1,+  16.3,+  16.1,+  16.9,+  16.6,+  17.9,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       130,2021/03/24 16:06:21,900,+  16.2,+  16.3,+  16.1,+  16.9,+  16.6,+  17.8,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       131,2021/03/24 16:06:22,  0,+  16.2,+  16.3,+  16.1,+  16.9,+  16.6,+  17.9,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       132,2021/03/24 16:06:22,100,+  16.2,+  16.3,+  16.1,+  17.0,+  16.5,+  17.8,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       133,2021/03/24 16:06:22,200,+  16.3,+  16.2,+  16.1,+  16.9,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       134,2021/03/24 16:06:22,300,+  16.3,+  16.3,+  16.1,+  17.1,+  16.5,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       135,2021/03/24 16:06:22,400,+  16.2,+  16.3,+  16.1,+  17.1,+  16.5,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       136,2021/03/24 16:06:22,500,+  16.3,+  16.3,+  16.1,+  16.9,+  16.4,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       137,2021/03/24 16:06:22,600,+  16.2,+  16.3,+  16.1,+  16.9,+  16.5,+  17.8,+  16.4,+  16.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       138,2021/03/24 16:06:22,700,+  16.2,+  16.3,+  16.1,+  16.9,+  16.4,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       139,2021/03/24 16:06:22,800,+  16.1,+  16.2,+  16.1,+  17.2,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       140,2021/03/24 16:06:22,900,+  16.3,+  16.2,+  16.1,+  17.0,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       141,2021/03/24 16:06:23,  0,+  16.4,+  16.3,+  16.1,+  17.0,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       142,2021/03/24 16:06:23,100,+  16.3,+  16.2,+  16.1,+  16.9,+  16.4,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       143,2021/03/24 16:06:23,200,+  16.1,+  16.3,+  16.1,+  16.9,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       144,2021/03/24 16:06:23,300,+  16.1,+  16.3,+  16.1,+  17.1,+  16.6,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       145,2021/03/24 16:06:23,400,+  16.3,+  16.2,+  16.1,+  17.0,+  16.6,+  17.8,+  16.4,+  16.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       146,2021/03/24 16:06:23,500,+  16.3,+  16.3,+  16.1,+  17.0,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       147,2021/03/24 16:06:23,600,+  16.3,+  16.3,+  16.1,+  16.9,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       148,2021/03/24 16:06:23,700,+  16.4,+  16.3,+  16.1,+  16.9,+  16.5,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       149,2021/03/24 16:06:23,800,+  16.1,+  16.3,+  16.2,+  17.0,+  16.5,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       150,2021/03/24 16:06:23,900,+  16.4,+  16.3,+  16.1,+  17.0,+  16.5,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       151,2021/03/24 16:06:24,  0,+  16.2,+  16.2,+  16.1,+  17.1,+  16.5,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       152,2021/03/24 16:06:24,100,+  16.2,+  16.3,+  16.1,+  16.9,+  16.5,+  17.8,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       153,2021/03/24 16:06:24,200,+  16.3,+  16.3,+  16.1,+  16.9,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       154,2021/03/24 16:06:24,300,+  16.2,+  16.2,+  16.1,+  17.0,+  16.5,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       155,2021/03/24 16:06:24,400,+  16.3,+  16.3,+  16.2,+  17.0,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       156,2021/03/24 16:06:24,500,+  16.3,+  16.3,+  16.1,+  17.0,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       157,2021/03/24 16:06:24,600,+  16.3,+  16.3,+  16.2,+  17.0,+  16.6,+  17.9,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       158,2021/03/24 16:06:24,700,+  16.3,+  16.3,+  16.2,+  17.0,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       159,2021/03/24 16:06:24,800,+  16.1,+  16.3,+  16.2,+  17.0,+  16.5,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       160,2021/03/24 16:06:24,900,+  16.4,+  16.3,+  16.2,+  17.0,+  16.6,+  17.9,+  16.4,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       161,2021/03/24 16:06:25,  0,+  16.3,+  16.3,+  16.2,+  16.9,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       162,2021/03/24 16:06:25,100,+  16.3,+  16.3,+  16.3,+  16.9,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       163,2021/03/24 16:06:25,200,+  16.2,+  16.3,+  16.3,+  17.0,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       164,2021/03/24 16:06:25,300,+  16.3,+  16.3,+  16.3,+  17.1,+  16.4,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       165,2021/03/24 16:06:25,400,+  16.3,+  16.3,+  16.3,+  17.0,+  16.5,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       166,2021/03/24 16:06:25,500,+  16.3,+  16.3,+  16.3,+  17.0,+  16.5,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       167,2021/03/24 16:06:25,600,+  16.3,+  16.3,+  16.3,+  17.1,+  16.5,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       168,2021/03/24 16:06:25,700,+  16.3,+  16.3,+  16.3,+  17.1,+  16.6,+  17.9,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       169,2021/03/24 16:06:25,800,+  16.1,+  16.3,+  16.3,+  17.1,+  16.6,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       170,2021/03/24 16:06:25,900,+  16.4,+  16.3,+  16.3,+  17.0,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       171,2021/03/24 16:06:26,  0,+  16.4,+  16.3,+  16.3,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       172,2021/03/24 16:06:26,100,+  16.4,+  16.3,+  16.3,+  17.0,+  16.6,+  17.9,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       173,2021/03/24 16:06:26,200,+  16.3,+  16.3,+  16.3,+  16.9,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       174,2021/03/24 16:06:26,300,+  16.3,+  16.3,+  16.3,+  16.9,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       175,2021/03/24 16:06:26,400,+  16.3,+  16.4,+  16.4,+  16.9,+  16.5,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       176,2021/03/24 16:06:26,500,+  16.3,+  16.3,+  16.4,+  16.9,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       177,2021/03/24 16:06:26,600,+  16.4,+  16.3,+  16.3,+  16.9,+  16.6,+  18.0,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       178,2021/03/24 16:06:26,700,+  16.3,+  16.3,+  16.4,+  17.0,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       179,2021/03/24 16:06:26,800,+  16.1,+  16.3,+  16.4,+  16.9,+  16.6,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       180,2021/03/24 16:06:26,900,+  16.4,+  16.3,+  16.5,+  16.9,+  16.5,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       181,2021/03/24 16:06:27,  0,+  16.3,+  16.3,+  16.4,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       182,2021/03/24 16:06:27,100,+  16.3,+  16.4,+  16.4,+  17.1,+  16.6,+  17.9,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       183,2021/03/24 16:06:27,200,+  16.4,+  16.4,+  16.4,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       184,2021/03/24 16:06:27,300,+  16.3,+  16.3,+  16.4,+  17.0,+  16.6,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       185,2021/03/24 16:06:27,400,+  16.4,+  16.4,+  16.5,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       186,2021/03/24 16:06:27,500,+  16.4,+  16.3,+  16.4,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       187,2021/03/24 16:06:27,600,+  16.4,+  16.4,+  16.4,+  17.1,+  16.6,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       188,2021/03/24 16:06:27,700,+  16.4,+  16.4,+  16.4,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       189,2021/03/24 16:06:27,800,+  16.1,+  16.4,+  16.4,+  16.9,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       190,2021/03/24 16:06:27,900,+  16.3,+  16.4,+  16.6,+  16.9,+  16.6,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       191,2021/03/24 16:06:28,  0,+  16.4,+  16.3,+  16.4,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       192,2021/03/24 16:06:28,100,+  16.3,+  16.3,+  16.4,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       193,2021/03/24 16:06:28,200,+  16.4,+  16.4,+  16.4,+  17.1,+  16.6,+  18.0,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       194,2021/03/24 16:06:28,300,+  16.4,+  16.4,+  16.4,+  17.0,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       195,2021/03/24 16:06:28,400,+  16.3,+  16.3,+  16.4,+  16.9,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       196,2021/03/24 16:06:28,500,+  16.4,+  16.3,+  16.5,+  16.9,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       197,2021/03/24 16:06:28,600,+  16.4,+  16.3,+  16.5,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       198,2021/03/24 16:06:28,700,+  16.3,+  16.3,+  16.5,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       199,2021/03/24 16:06:28,800,+  16.2,+  16.4,+  16.5,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       200,2021/03/24 16:06:28,900,+  16.4,+  16.3,+  16.5,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       201,2021/03/24 16:06:29,  0,+  16.4,+  16.4,+  16.6,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       202,2021/03/24 16:06:29,100,+  16.3,+  16.4,+  16.6,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       203,2021/03/24 16:06:29,200,+  16.4,+  16.4,+  16.5,+  16.9,+  16.7,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       204,2021/03/24 16:06:29,300,+  16.4,+  16.4,+  16.5,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       205,2021/03/24 16:06:29,400,+  16.3,+  16.4,+  16.6,+  16.9,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       206,2021/03/24 16:06:29,500,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       207,2021/03/24 16:06:29,600,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       208,2021/03/24 16:06:29,700,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       209,2021/03/24 16:06:29,800,+  16.2,+  16.4,+  16.6,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       210,2021/03/24 16:06:29,900,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       211,2021/03/24 16:06:30,  0,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       212,2021/03/24 16:06:30,100,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       213,2021/03/24 16:06:30,200,+  16.4,+  16.4,+  16.6,+  16.9,+  16.6,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       214,2021/03/24 16:06:30,300,+  16.5,+  16.4,+  16.6,+  17.0,+  16.6,+  18.0,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       215,2021/03/24 16:06:30,400,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       216,2021/03/24 16:06:30,500,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       217,2021/03/24 16:06:30,600,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  18.0,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       218,2021/03/24 16:06:30,700,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       219,2021/03/24 16:06:30,800,+  16.3,+  16.4,+  16.6,+  17.1,+  16.7,+  18.0,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       220,2021/03/24 16:06:30,900,+  16.5,+  16.4,+  16.6,+  17.1,+  16.7,+  18.0,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       221,2021/03/24 16:06:31,  0,+  16.5,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       222,2021/03/24 16:06:31,100,+  16.5,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       223,2021/03/24 16:06:31,200,+  16.5,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       224,2021/03/24 16:06:31,300,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       225,2021/03/24 16:06:31,400,+  16.6,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       226,2021/03/24 16:06:31,500,+  16.6,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       227,2021/03/24 16:06:31,600,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       228,2021/03/24 16:06:31,700,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       229,2021/03/24 16:06:31,800,+  16.3,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       230,2021/03/24 16:06:31,900,+  16.5,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       231,2021/03/24 16:06:32,  0,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       232,2021/03/24 16:06:32,100,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       233,2021/03/24 16:06:32,200,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       234,2021/03/24 16:06:32,300,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       235,2021/03/24 16:06:32,400,+  16.5,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       236,2021/03/24 16:06:32,500,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       237,2021/03/24 16:06:32,600,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       238,2021/03/24 16:06:32,700,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       239,2021/03/24 16:06:32,800,+  16.3,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       240,2021/03/24 16:06:32,900,+  16.4,+  16.4,+  16.6,+  17.0,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       241,2021/03/24 16:06:33,  0,+  16.4,+  16.4,+  16.6,+  17.1,+  16.7,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       242,2021/03/24 16:06:33,100,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  17.9,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       243,2021/03/24 16:06:33,200,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  17.9,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       244,2021/03/24 16:06:33,300,+  16.3,+  16.4,+  16.7,+  17.0,+  16.6,+  18.0,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       245,2021/03/24 16:06:33,400,+  16.5,+  16.4,+  16.6,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       246,2021/03/24 16:06:33,500,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       247,2021/03/24 16:06:33,600,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       248,2021/03/24 16:06:33,700,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       249,2021/03/24 16:06:33,800,+  16.2,+  16.4,+  16.7,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       250,2021/03/24 16:06:33,900,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       251,2021/03/24 16:06:34,  0,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  17.9,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       252,2021/03/24 16:06:34,100,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       253,2021/03/24 16:06:34,200,+  16.5,+  16.3,+  16.6,+  16.9,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       254,2021/03/24 16:06:34,300,+  16.6,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       255,2021/03/24 16:06:34,400,+  16.3,+  16.4,+  16.7,+  17.0,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       256,2021/03/24 16:06:34,500,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       257,2021/03/24 16:06:34,600,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       258,2021/03/24 16:06:34,700,+  16.4,+  16.4,+  16.7,+  16.8,+  16.7,+  17.9,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       259,2021/03/24 16:06:34,800,+  16.3,+  16.4,+  16.6,+  17.0,+  16.6,+  18.0,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       260,2021/03/24 16:06:34,900,+  16.4,+  16.4,+  16.7,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       261,2021/03/24 16:06:35,  0,+  16.4,+  16.4,+  16.6,+  17.1,+  16.6,+  18.0,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       262,2021/03/24 16:06:35,100,+  16.4,+  16.4,+  16.6,+  17.0,+  16.6,+  18.0,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
       263,2021/03/24 16:06:35,200,+  16.3,+  16.4,+  16.6,+  16.9,+  16.7,+  17.9,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
