Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,2909      
Trigger,0         
Start time,2021-03-24,16:15:42
End time,2021-03-24,16:39:56
Trigger time,2021-03-24,16:15:42
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],19,27,0,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
      2374,2021/03/24 16:35:28,500,+  84.2,+ 108.7,+ 102.5,+ 103.5,+ 134.7,+ 108.0,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2375,2021/03/24 16:35:29,  0,+  84.3,+ 108.7,+ 102.5,+ 103.5,+ 134.7,+ 108.0,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2376,2021/03/24 16:35:29,500,+  84.4,+ 108.7,+ 102.4,+ 103.6,+ 134.7,+ 108.0,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2377,2021/03/24 16:35:30,  0,+  84.4,+ 108.7,+ 102.4,+ 103.5,+ 134.6,+ 108.0,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2378,2021/03/24 16:35:30,500,+  84.4,+ 108.7,+ 102.4,+ 103.4,+ 134.6,+ 108.0,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2379,2021/03/24 16:35:31,  0,+  84.4,+ 108.7,+ 102.4,+ 103.4,+ 134.6,+ 108.0,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2380,2021/03/24 16:35:31,500,+  84.4,+ 108.7,+ 102.4,+ 103.5,+ 134.5,+ 108.0,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2381,2021/03/24 16:35:32,  0,+  84.4,+ 108.7,+ 102.4,+ 103.5,+ 134.4,+ 108.0,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2382,2021/03/24 16:35:32,500,+  84.4,+ 108.7,+ 102.4,+ 103.5,+ 134.4,+ 108.0,+ 104.9,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2383,2021/03/24 16:35:33,  0,+  84.4,+ 108.7,+ 102.5,+ 103.6,+ 134.4,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2384,2021/03/24 16:35:33,500,+  84.4,+ 108.7,+ 102.5,+ 103.7,+ 134.3,+ 107.9,+ 104.9,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2385,2021/03/24 16:35:34,  0,+  84.4,+ 108.7,+ 102.4,+ 103.7,+ 134.2,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2386,2021/03/24 16:35:34,500,+  84.4,+ 108.7,+ 102.4,+ 103.7,+ 134.2,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2387,2021/03/24 16:35:35,  0,+  84.5,+ 108.6,+ 102.4,+ 103.7,+ 134.2,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2388,2021/03/24 16:35:35,500,+  84.5,+ 108.7,+ 102.4,+ 103.7,+ 134.1,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2389,2021/03/24 16:35:36,  0,+  84.5,+ 108.6,+ 102.5,+ 103.7,+ 134.1,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2390,2021/03/24 16:35:36,500,+  84.4,+ 108.6,+ 102.5,+ 103.7,+ 134.0,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2391,2021/03/24 16:35:37,  0,+  84.4,+ 108.6,+ 102.5,+ 103.7,+ 134.1,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2392,2021/03/24 16:35:37,500,+  84.4,+ 108.6,+ 102.4,+ 103.7,+ 134.0,+ 107.9,+ 104.7,+ 113.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2393,2021/03/24 16:35:38,  0,+  84.4,+ 108.6,+ 102.4,+ 103.7,+ 134.0,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2394,2021/03/24 16:35:38,500,+  84.4,+ 108.6,+ 102.4,+ 103.8,+ 133.9,+ 107.9,+ 104.7,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2395,2021/03/24 16:35:39,  0,+  84.4,+ 108.6,+ 102.4,+ 103.8,+ 133.9,+ 107.9,+ 104.8,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2396,2021/03/24 16:35:39,500,+  84.4,+ 108.6,+ 102.4,+ 103.8,+ 133.8,+ 107.8,+ 104.7,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2397,2021/03/24 16:35:40,  0,+  84.4,+ 108.6,+ 102.4,+ 103.8,+ 133.8,+ 107.8,+ 104.7,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2398,2021/03/24 16:35:40,500,+  84.4,+ 108.6,+ 102.4,+ 103.9,+ 133.8,+ 107.8,+ 104.7,+ 113.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2399,2021/03/24 16:35:41,  0,+  84.5,+ 108.6,+ 102.4,+ 103.8,+ 133.8,+ 107.8,+ 104.7,+ 113.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2400,2021/03/24 16:35:41,500,+  84.5,+ 108.6,+ 102.4,+ 103.8,+ 133.8,+ 107.7,+ 104.7,+ 113.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2401,2021/03/24 16:35:42,  0,+  84.5,+ 108.6,+ 102.4,+ 103.7,+ 133.6,+ 107.7,+ 104.7,+ 113.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2402,2021/03/24 16:35:42,500,+  84.5,+ 108.6,+ 102.4,+ 103.7,+ 133.6,+ 107.7,+ 104.7,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2403,2021/03/24 16:35:43,  0,+  84.5,+ 108.6,+ 102.4,+ 103.7,+ 133.6,+ 107.7,+ 104.7,+ 113.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2404,2021/03/24 16:35:43,500,+  84.6,+ 108.6,+ 102.4,+ 103.7,+ 133.5,+ 107.7,+ 104.7,+ 113.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2405,2021/03/24 16:35:44,  0,+  84.7,+ 108.7,+ 102.3,+ 103.8,+ 133.5,+ 107.7,+ 104.7,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2406,2021/03/24 16:35:44,500,+  84.7,+ 108.7,+ 102.3,+ 103.8,+ 133.5,+ 107.7,+ 104.7,+ 113.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2407,2021/03/24 16:35:45,  0,+  84.7,+ 108.7,+ 102.3,+ 103.8,+ 133.4,+ 107.7,+ 104.7,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2408,2021/03/24 16:35:45,500,+  84.7,+ 108.7,+ 102.3,+ 103.8,+ 133.4,+ 107.7,+ 104.7,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2409,2021/03/24 16:35:46,  0,+  84.8,+ 108.7,+ 102.3,+ 103.8,+ 133.4,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2410,2021/03/24 16:35:46,500,+  84.8,+ 108.7,+ 102.3,+ 103.7,+ 133.3,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2411,2021/03/24 16:35:47,  0,+  84.9,+ 108.7,+ 102.3,+ 103.7,+ 133.3,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2412,2021/03/24 16:35:47,500,+  84.9,+ 108.7,+ 102.3,+ 103.7,+ 133.2,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2413,2021/03/24 16:35:48,  0,+  85.0,+ 108.7,+ 102.3,+ 103.7,+ 133.2,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2414,2021/03/24 16:35:48,500,+  85.0,+ 108.7,+ 102.3,+ 103.7,+ 133.1,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2415,2021/03/24 16:35:49,  0,+  85.0,+ 108.7,+ 102.4,+ 103.7,+ 133.1,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2416,2021/03/24 16:35:49,500,+  84.9,+ 108.7,+ 102.4,+ 103.7,+ 133.0,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2417,2021/03/24 16:35:50,  0,+  85.0,+ 108.6,+ 102.4,+ 103.5,+ 133.0,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2418,2021/03/24 16:35:50,500,+  84.9,+ 108.6,+ 102.4,+ 103.4,+ 133.0,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2419,2021/03/24 16:35:51,  0,+  84.9,+ 108.6,+ 102.3,+ 103.3,+ 133.0,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2420,2021/03/24 16:35:51,500,+  84.8,+ 108.6,+ 102.3,+ 103.3,+ 133.0,+ 107.6,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2421,2021/03/24 16:35:52,  0,+  84.8,+ 108.6,+ 102.3,+ 103.1,+ 132.9,+ 107.5,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2422,2021/03/24 16:35:52,500,+  84.8,+ 108.6,+ 102.3,+ 103.0,+ 132.8,+ 107.5,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2423,2021/03/24 16:35:53,  0,+  84.8,+ 108.5,+ 102.3,+ 103.0,+ 132.8,+ 107.5,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2424,2021/03/24 16:35:53,500,+  84.7,+ 108.5,+ 102.3,+ 103.0,+ 132.7,+ 107.5,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2425,2021/03/24 16:35:54,  0,+  84.7,+ 108.5,+ 102.3,+ 102.9,+ 132.7,+ 107.5,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2426,2021/03/24 16:35:54,500,+  84.7,+ 108.5,+ 102.2,+ 102.9,+ 132.7,+ 107.5,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2427,2021/03/24 16:35:55,  0,+  84.7,+ 108.5,+ 102.1,+ 102.9,+ 132.7,+ 107.4,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2428,2021/03/24 16:35:55,500,+  84.7,+ 108.5,+ 102.1,+ 103.0,+ 132.7,+ 107.4,+ 104.6,+ 113.0,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2429,2021/03/24 16:35:56,  0,+  84.8,+ 108.5,+ 102.1,+ 103.0,+ 132.6,+ 107.4,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2430,2021/03/24 16:35:56,500,+  84.8,+ 108.5,+ 102.1,+ 103.0,+ 132.6,+ 107.4,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2431,2021/03/24 16:35:57,  0,+  84.8,+ 108.5,+ 102.0,+ 102.9,+ 132.5,+ 107.4,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2432,2021/03/24 16:35:57,500,+  84.7,+ 108.5,+ 102.0,+ 102.7,+ 132.5,+ 107.4,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2433,2021/03/24 16:35:58,  0,+  84.7,+ 108.5,+ 101.9,+ 102.7,+ 132.4,+ 107.4,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2434,2021/03/24 16:35:58,500,+  84.7,+ 108.5,+ 101.9,+ 102.7,+ 132.4,+ 107.4,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2435,2021/03/24 16:35:59,  0,+  84.7,+ 108.5,+ 101.9,+ 102.7,+ 132.4,+ 107.3,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2436,2021/03/24 16:35:59,500,+  84.7,+ 108.5,+ 101.9,+ 102.7,+ 132.3,+ 107.3,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2437,2021/03/24 16:36:00,  0,+  84.7,+ 108.5,+ 101.9,+ 102.7,+ 132.3,+ 107.3,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2438,2021/03/24 16:36:00,500,+  84.7,+ 108.5,+ 101.9,+ 102.8,+ 132.3,+ 107.3,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2439,2021/03/24 16:36:01,  0,+  84.7,+ 108.5,+ 101.9,+ 102.9,+ 132.2,+ 107.3,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2440,2021/03/24 16:36:01,500,+  84.8,+ 108.5,+ 101.9,+ 102.9,+ 132.2,+ 107.3,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2441,2021/03/24 16:36:02,  0,+  84.8,+ 108.5,+ 101.9,+ 103.0,+ 132.1,+ 107.3,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2442,2021/03/24 16:36:02,500,+  84.8,+ 108.5,+ 101.8,+ 103.0,+ 132.1,+ 107.3,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2443,2021/03/24 16:36:03,  0,+  84.8,+ 108.5,+ 101.8,+ 103.0,+ 132.1,+ 107.3,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2444,2021/03/24 16:36:03,500,+  84.8,+ 108.5,+ 101.8,+ 102.8,+ 132.0,+ 107.2,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2445,2021/03/24 16:36:04,  0,+  84.8,+ 108.5,+ 101.9,+ 102.8,+ 132.0,+ 107.2,+ 104.5,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2446,2021/03/24 16:36:04,500,+  84.8,+ 108.5,+ 101.9,+ 102.7,+ 131.9,+ 107.2,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2447,2021/03/24 16:36:05,  0,+  84.8,+ 108.5,+ 101.9,+ 102.7,+ 131.9,+ 107.2,+ 104.4,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2448,2021/03/24 16:36:05,500,+  84.8,+ 108.5,+ 101.9,+ 102.7,+ 131.9,+ 107.2,+ 104.4,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2449,2021/03/24 16:36:06,  0,+  84.8,+ 108.5,+ 101.9,+ 102.7,+ 131.9,+ 107.2,+ 104.4,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2450,2021/03/24 16:36:06,500,+  84.9,+ 108.5,+ 101.9,+ 102.7,+ 131.8,+ 107.2,+ 104.5,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2451,2021/03/24 16:36:07,  0,+  85.0,+ 108.5,+ 101.9,+ 102.9,+ 131.7,+ 107.2,+ 104.5,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2452,2021/03/24 16:36:07,500,+  85.0,+ 108.5,+ 101.9,+ 103.0,+ 131.7,+ 107.1,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2453,2021/03/24 16:36:08,  0,+  85.0,+ 108.5,+ 101.9,+ 102.9,+ 131.7,+ 107.1,+ 104.5,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2454,2021/03/24 16:36:08,500,+  85.0,+ 108.5,+ 101.9,+ 102.8,+ 131.7,+ 107.1,+ 104.6,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2455,2021/03/24 16:36:09,  0,+  85.1,+ 108.5,+ 101.9,+ 102.8,+ 131.6,+ 107.1,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2456,2021/03/24 16:36:09,500,+  85.1,+ 108.5,+ 101.9,+ 102.8,+ 131.6,+ 107.1,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2457,2021/03/24 16:36:10,  0,+  85.1,+ 108.5,+ 101.9,+ 102.7,+ 131.6,+ 107.2,+ 104.5,+ 112.9,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2458,2021/03/24 16:36:10,500,+  85.2,+ 108.5,+ 101.9,+ 102.6,+ 131.6,+ 107.1,+ 104.5,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2459,2021/03/24 16:36:11,  0,+  85.1,+ 108.5,+ 101.9,+ 102.6,+ 131.6,+ 107.1,+ 104.5,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2460,2021/03/24 16:36:11,500,+  85.0,+ 108.5,+ 101.9,+ 102.6,+ 131.5,+ 107.1,+ 104.5,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2461,2021/03/24 16:36:12,  0,+  85.0,+ 108.5,+ 101.9,+ 102.6,+ 131.4,+ 107.1,+ 104.4,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2462,2021/03/24 16:36:12,500,+  85.0,+ 108.5,+ 101.9,+ 102.6,+ 131.4,+ 107.1,+ 104.5,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2463,2021/03/24 16:36:13,  0,+  85.0,+ 108.5,+ 101.9,+ 102.6,+ 131.4,+ 107.1,+ 104.4,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2464,2021/03/24 16:36:13,500,+  85.0,+ 108.5,+ 101.9,+ 102.6,+ 131.3,+ 107.1,+ 104.4,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2465,2021/03/24 16:36:14,  0,+  85.0,+ 108.5,+ 101.9,+ 102.5,+ 131.3,+ 107.1,+ 104.4,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2466,2021/03/24 16:36:14,500,+  85.1,+ 108.5,+ 101.9,+ 102.6,+ 131.3,+ 107.1,+ 104.4,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2467,2021/03/24 16:36:15,  0,+  85.0,+ 108.5,+ 102.0,+ 102.6,+ 131.3,+ 107.0,+ 104.4,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2468,2021/03/24 16:36:15,500,+  85.0,+ 108.4,+ 101.9,+ 102.6,+ 131.2,+ 107.1,+ 104.4,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2469,2021/03/24 16:36:16,  0,+  85.1,+ 108.5,+ 101.9,+ 102.6,+ 131.2,+ 107.1,+ 104.4,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2470,2021/03/24 16:36:16,500,+  85.0,+ 108.4,+ 101.9,+ 102.6,+ 131.1,+ 107.0,+ 104.4,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2471,2021/03/24 16:36:17,  0,+  85.0,+ 108.4,+ 101.9,+ 102.6,+ 131.1,+ 107.0,+ 104.4,+ 112.8,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2472,2021/03/24 16:36:17,500,+  85.0,+ 108.3,+ 101.9,+ 102.7,+ 131.1,+ 107.0,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2473,2021/03/24 16:36:18,  0,+  85.0,+ 108.3,+ 101.9,+ 102.7,+ 131.0,+ 106.9,+ 104.4,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2474,2021/03/24 16:36:18,500,+  85.0,+ 108.3,+ 101.9,+ 102.7,+ 131.0,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2475,2021/03/24 16:36:19,  0,+  85.0,+ 108.3,+ 101.9,+ 102.7,+ 131.0,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2476,2021/03/24 16:36:19,500,+  85.0,+ 108.3,+ 101.9,+ 102.7,+ 130.9,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2477,2021/03/24 16:36:20,  0,+  85.1,+ 108.3,+ 101.8,+ 102.7,+ 130.9,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2478,2021/03/24 16:36:20,500,+  85.1,+ 108.4,+ 101.8,+ 102.6,+ 130.8,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2479,2021/03/24 16:36:21,  0,+  85.1,+ 108.4,+ 101.8,+ 102.6,+ 130.8,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2480,2021/03/24 16:36:21,500,+  85.1,+ 108.4,+ 101.8,+ 102.4,+ 130.7,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2481,2021/03/24 16:36:22,  0,+  85.2,+ 108.4,+ 101.8,+ 102.5,+ 130.7,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2482,2021/03/24 16:36:22,500,+  85.2,+ 108.5,+ 101.8,+ 102.6,+ 130.6,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2483,2021/03/24 16:36:23,  0,+  85.2,+ 108.4,+ 101.9,+ 102.6,+ 130.6,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2484,2021/03/24 16:36:23,500,+  85.2,+ 108.4,+ 101.8,+ 102.6,+ 130.6,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2485,2021/03/24 16:36:24,  0,+  85.2,+ 108.5,+ 101.8,+ 102.7,+ 130.6,+ 106.9,+ 104.3,+ 112.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2486,2021/03/24 16:36:24,500,+  85.1,+ 108.3,+ 101.8,+ 102.7,+ 130.5,+ 106.9,+ 104.2,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2487,2021/03/24 16:36:25,  0,+  85.2,+ 108.4,+ 101.8,+ 102.6,+ 130.4,+ 106.8,+ 104.2,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2488,2021/03/24 16:36:25,500,+  85.2,+ 108.4,+ 101.8,+ 102.6,+ 130.3,+ 106.8,+ 104.3,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2489,2021/03/24 16:36:26,  0,+  85.2,+ 108.4,+ 101.8,+ 102.6,+ 130.3,+ 106.8,+ 104.2,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2490,2021/03/24 16:36:26,500,+  85.2,+ 108.4,+ 101.8,+ 102.4,+ 130.3,+ 106.8,+ 104.1,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2491,2021/03/24 16:36:27,  0,+  85.2,+ 108.3,+ 101.7,+ 102.4,+ 130.2,+ 106.8,+ 104.2,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2492,2021/03/24 16:36:27,500,+  85.3,+ 108.3,+ 101.6,+ 102.3,+ 130.2,+ 106.8,+ 104.2,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2493,2021/03/24 16:36:28,  0,+  85.3,+ 108.3,+ 101.6,+ 102.3,+ 130.2,+ 106.8,+ 104.2,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2494,2021/03/24 16:36:28,500,+  85.3,+ 108.4,+ 101.6,+ 102.4,+ 130.2,+ 106.8,+ 104.1,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2495,2021/03/24 16:36:29,  0,+  85.3,+ 108.4,+ 101.6,+ 102.3,+ 130.1,+ 106.7,+ 104.1,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2496,2021/03/24 16:36:29,500,+  85.3,+ 108.4,+ 101.6,+ 102.3,+ 130.0,+ 106.8,+ 104.1,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2497,2021/03/24 16:36:30,  0,+  85.4,+ 108.4,+ 101.6,+ 102.3,+ 130.0,+ 106.7,+ 104.1,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2498,2021/03/24 16:36:30,500,+  85.4,+ 108.4,+ 101.7,+ 102.2,+ 130.0,+ 106.7,+ 104.1,+ 112.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
